location_iso,location_code,target_end_date,epiweek,hospitalizations
US-MS,28,2026-04-04,202613,18.0
US-MS,28,2026-04-11,202614,13.0
US-MS,28,2026-04-18,202615,14.0
US-MS,28,2026-04-25,202616,19.0
US-MS,28,2026-05-02,202617,27.0
US-MS,28,2026-05-09,202618,18.0
US-MS,28,2026-05-16,202619,15.0
US-MS,28,2026-05-23,202620,7.0
US-MO,29,2024-01-06,202401,345.0
US-MO,29,2024-01-13,202402,316.0
US-MO,29,2024-01-20,202403,266.0
US-MO,29,2024-01-27,202404,272.0
US-MO,29,2024-02-03,202405,301.0
US-MO,29,2024-02-10,202406,344.0
US-MO,29,2024-02-17,202407,354.0
US-MO,29,2024-02-24,202408,454.0
US-MO,29,2024-03-02,202409,443.0
US-MO,29,2024-03-09,202410,408.0
US-MO,29,2024-03-16,202411,278.0
US-MO,29,2024-03-23,202412,192.0
US-MO,29,2024-03-30,202413,193.0
US-MO,29,2024-04-06,202414,146.0
US-MO,29,2024-04-13,202415,108.0
US-MO,29,2024-04-20,202416,83.0
US-MO,29,2024-04-27,202417,59.0
US-MO,29,2024-05-04,202418,33.0
US-MO,29,2024-05-11,202419,18.0
US-MO,29,2024-05-18,202420,11.0
US-MO,29,2024-05-25,202421,10.0
US-MO,29,2024-06-01,202422,6.0
US-MO,29,2024-06-08,202423,4.0
US-MO,29,2024-06-15,202424,3.0
US-MO,29,2024-06-22,202425,3.0
US-MO,29,2024-06-29,202426,5.0
US-MO,29,2024-07-06,202427,0.0
US-MO,29,2024-07-13,202428,1.0
US-MO,29,2024-07-20,202429,3.0
US-MO,29,2024-07-27,202430,4.0
US-MO,29,2024-08-03,202431,1.0
US-MO,29,2024-08-10,202432,3.0
US-MO,29,2024-08-17,202433,3.0
US-MO,29,2024-08-24,202434,1.0
US-MO,29,2024-08-31,202435,2.0
US-MO,29,2024-09-07,202436,1.0
US-MO,29,2024-09-14,202437,3.0
US-MO,29,2024-09-21,202438,1.0
US-MO,29,2024-09-28,202439,4.0
US-MO,29,2024-10-05,202440,0.0
US-MO,29,2024-10-12,202441,1.0
US-MO,29,2024-10-19,202442,2.0
US-MO,29,2024-10-26,202443,8.0
US-MO,29,2024-11-02,202444,13.0
US-MO,29,2024-11-09,202445,30.0
US-MO,29,2024-11-16,202446,29.0
US-MO,29,2024-11-23,202447,42.0
US-MO,29,2024-11-30,202448,41.0
US-MO,29,2024-12-07,202449,54.0
US-MO,29,2024-12-14,202450,88.0
US-MO,29,2024-12-21,202451,250.0
US-MO,29,2024-12-28,202452,611.0
US-MO,29,2025-01-04,202501,827.0
US-MO,29,2025-01-11,202502,647.0
US-MO,29,2025-01-18,202503,559.0
US-MO,29,2025-01-25,202504,655.0
US-MO,29,2025-02-01,202505,1039.0
US-MO,29,2025-02-08,202506,1335.0
US-MO,29,2025-02-15,202507,1425.0
US-MO,29,2025-02-22,202508,1380.0
US-MO,29,2025-03-01,202509,861.0
US-MO,29,2025-03-08,202510,693.0
US-MO,29,2025-03-15,202511,440.0
US-MO,29,2025-03-22,202512,370.0
US-MO,29,2025-03-29,202513,189.0
US-MO,29,2025-04-05,202514,130.0
US-MO,29,2025-04-12,202515,99.0
US-MO,29,2025-04-19,202516,100.0
US-MO,29,2025-04-26,202517,66.0
US-MO,29,2025-05-03,202518,59.0
US-MO,29,2025-05-10,202519,49.0
US-MO,29,2025-05-17,202520,53.0
US-MO,29,2025-05-24,202521,42.0
US-MO,29,2025-05-31,202522,44.0
US-MO,29,2025-06-07,202523,33.0
US-MO,29,2025-06-14,202524,42.0
US-MO,29,2025-06-21,202525,39.0
US-MO,29,2025-06-28,202526,33.0
US-MO,29,2025-07-05,202527,11.0
US-MO,29,2025-07-12,202528,12.0
US-MO,29,2025-07-19,202529,12.0
US-MO,29,2025-07-26,202530,13.0
US-MO,29,2025-08-02,202531,8.0
US-MO,29,2025-08-09,202532,8.0
US-MO,29,2025-08-16,202533,8.0
US-MO,29,2025-08-23,202534,12.0
US-MO,29,2025-08-30,202535,6.0
US-MO,29,2025-09-06,202536,7.0
US-MO,29,2025-09-13,202537,12.0
US-MO,29,2025-09-20,202538,16.0
US-MO,29,2025-09-27,202539,18.0
US-MO,29,2025-10-04,202540,19.0
US-MO,29,2025-10-11,202541,24.0
US-MO,29,2025-10-18,202542,24.0
US-MO,29,2025-10-25,202543,24.0
US-MO,29,2025-11-01,202544,25.0
US-MO,29,2025-11-08,202545,28.0
US-MO,29,2025-11-15,202546,37.0
US-MO,29,2025-11-22,202547,39.0
US-MO,29,2025-11-29,202548,57.0
US-MO,29,2025-12-06,202549,86.0
US-MO,29,2025-12-13,202550,118.0
US-MO,29,2025-12-20,202551,261.0
US-MO,29,2025-12-27,202552,809.0
US-MO,29,2026-01-03,202553,941.0
US-MO,29,2026-01-10,202601,522.0
US-MO,29,2026-01-17,202602,523.0
US-MO,29,2026-01-24,202603,454.0
US-MO,29,2026-01-31,202604,437.0
US-MO,29,2026-02-07,202605,410.0
US-MO,29,2026-02-14,202606,457.0
US-MO,29,2026-02-21,202607,441.0
US-MO,29,2026-02-28,202608,305.0
US-MO,29,2026-03-07,202609,250.0
US-MO,29,2026-03-14,202610,221.0
US-MO,29,2026-03-21,202611,124.0
US-MO,29,2026-03-28,202612,59.0
US-MO,29,2026-04-04,202613,44.0
US-MO,29,2026-04-11,202614,37.0
US-MO,29,2026-04-18,202615,24.0
US-MO,29,2026-04-25,202616,16.0
US-MO,29,2026-05-02,202617,8.0
US-MO,29,2026-05-09,202618,13.0
US-MO,29,2026-05-16,202619,9.0
US-MO,29,2026-05-23,202620,13.0
US-MT,30,2024-01-06,202401,129.0
US-MT,30,2024-01-13,202402,114.0
US-MT,30,2024-01-20,202403,81.0
US-MT,30,2024-01-27,202404,115.0
US-MT,30,2024-02-03,202405,85.0
US-MT,30,2024-02-10,202406,82.0
US-MT,30,2024-02-17,202407,24.0
US-MT,30,2024-02-24,202408,22.0
US-MT,30,2024-03-02,202409,27.0
US-MT,30,2024-03-09,202410,28.0
US-MT,30,2024-03-16,202411,35.0
US-MT,30,2024-03-23,202412,21.0
US-MT,30,2024-03-30,202413,29.0
US-MT,30,2024-04-06,202414,7.0
US-MT,30,2024-04-13,202415,9.0
US-MT,30,2024-04-20,202416,6.0
US-MT,30,2024-04-27,202417,3.0
US-MT,30,2024-05-04,202418,0.0
US-MT,30,2024-05-11,202419,2.0
US-MT,30,2024-05-18,202420,1.0
US-MT,30,2024-05-25,202421,1.0
US-MT,30,2024-06-01,202422,2.0
US-MT,30,2024-06-08,202423,0.0
US-MT,30,2024-06-15,202424,2.0
US-MT,30,2024-06-22,202425,2.0
US-MT,30,2024-06-29,202426,0.0
US-MT,30,2024-07-06,202427,0.0
US-MT,30,2024-07-13,202428,1.0
US-MT,30,2024-07-20,202429,0.0
US-MT,30,2024-07-27,202430,1.0
US-MT,30,2024-08-03,202431,0.0
US-MT,30,2024-08-10,202432,0.0
US-MT,30,2024-08-17,202433,0.0
US-MT,30,2024-08-24,202434,0.0
US-MT,30,2024-08-31,202435,0.0
US-MT,30,2024-09-07,202436,0.0
US-MT,30,2024-09-14,202437,2.0
US-MT,30,2024-09-21,202438,0.0
US-MT,30,2024-09-28,202439,1.0
US-MT,30,2024-10-05,202440,0.0
US-MT,30,2024-10-12,202441,0.0
US-MT,30,2024-10-19,202442,2.0
US-MT,30,2024-10-26,202443,0.0
US-MT,30,2024-11-02,202444,0.0
US-MT,30,2024-11-09,202445,0.0
US-MT,30,2024-11-16,202446,4.0
US-MT,30,2024-11-23,202447,1.0
US-MT,30,2024-11-30,202448,2.0
US-MT,30,2024-12-07,202449,2.0
US-MT,30,2024-12-14,202450,6.0
US-MT,30,2024-12-21,202451,27.0
US-MT,30,2024-12-28,202452,60.0
US-MT,30,2025-01-04,202501,71.0
US-MT,30,2025-01-11,202502,65.0
US-MT,30,2025-01-18,202503,80.0
US-MT,30,2025-01-25,202504,68.0
US-MT,30,2025-02-01,202505,109.0
US-MT,30,2025-02-08,202506,161.0
US-MT,30,2025-02-15,202507,159.0
US-MT,30,2025-02-22,202508,208.0
US-MT,30,2025-03-01,202509,191.0
US-MT,30,2025-03-08,202510,159.0
US-MT,30,2025-03-15,202511,125.0
US-MT,30,2025-03-22,202512,91.0
US-MT,30,2025-03-29,202513,59.0
US-MT,30,2025-04-05,202514,32.0
US-MT,30,2025-04-12,202515,34.0
US-MT,30,2025-04-19,202516,22.0
US-MT,30,2025-04-26,202517,11.0
US-MT,30,2025-05-03,202518,6.0
US-MT,30,2025-05-10,202519,0.0
US-MT,30,2025-05-17,202520,0.0
US-MT,30,2025-05-24,202521,2.0
US-MT,30,2025-05-31,202522,4.0
US-MT,30,2025-06-07,202523,2.0
US-MT,30,2025-06-14,202524,1.0
US-MT,30,2025-06-21,202525,2.0
US-MT,30,2025-06-28,202526,1.0
US-MT,30,2025-07-05,202527,2.0
US-MT,30,2025-07-12,202528,3.0
US-MT,30,2025-07-19,202529,2.0
US-MT,30,2025-07-26,202530,0.0
US-MT,30,2025-08-02,202531,0.0
US-MT,30,2025-08-09,202532,1.0
US-MT,30,2025-08-16,202533,1.0
US-MT,30,2025-08-23,202534,0.0
US-MT,30,2025-08-30,202535,3.0
US-MT,30,2025-09-06,202536,5.0
US-MT,30,2025-09-13,202537,1.0
US-MT,30,2025-09-20,202538,0.0
US-MT,30,2025-09-27,202539,0.0
US-MT,30,2025-10-04,202540,6.0
US-MT,30,2025-10-11,202541,2.0
US-MT,30,2025-10-18,202542,5.0
US-MT,30,2025-10-25,202543,6.0
US-MT,30,2025-11-01,202544,1.0
US-MT,30,2025-11-08,202545,1.0
US-MT,30,2025-11-15,202546,7.0
US-MT,30,2025-11-22,202547,4.0
US-MT,30,2025-11-29,202548,13.0
US-MT,30,2025-12-06,202549,16.0
US-MT,30,2025-12-13,202550,24.0
US-MT,30,2025-12-20,202551,40.0
US-MT,30,2025-12-27,202552,122.0
US-MT,30,2026-01-03,202553,151.0
US-MT,30,2026-01-10,202601,123.0
US-MT,30,2026-01-17,202602,82.0
US-MT,30,2026-01-24,202603,64.0
US-MT,30,2026-01-31,202604,79.0
US-MT,30,2026-02-07,202605,84.0
US-MT,30,2026-02-14,202606,92.0
US-MT,30,2026-02-21,202607,53.0
US-MT,30,2026-02-28,202608,47.0
US-MT,30,2026-03-07,202609,38.0
US-MT,30,2026-03-14,202610,51.0
US-MT,30,2026-03-21,202611,34.0
US-MT,30,2026-03-28,202612,13.0
US-MT,30,2026-04-04,202613,14.0
US-MT,30,2026-04-11,202614,9.0
US-MT,30,2026-04-18,202615,5.0
US-MT,30,2026-04-25,202616,4.0
US-MT,30,2026-05-02,202617,0.0
US-MT,30,2026-05-09,202618,5.0
US-MT,30,2026-05-16,202619,2.0
US-MT,30,2026-05-23,202620,2.0
US-NE,31,2024-01-06,202401,50.0
US-NE,31,2024-01-13,202402,55.0
US-NE,31,2024-01-20,202403,35.0
US-NE,31,2024-01-27,202404,47.0
US-NE,31,2024-02-03,202405,47.0
US-NE,31,2024-02-10,202406,54.0
US-NE,31,2024-02-17,202407,54.0
US-NE,31,2024-02-24,202408,84.0
US-NE,31,2024-03-02,202409,95.0
US-NE,31,2024-03-09,202410,86.0
US-NE,31,2024-03-16,202411,69.0
US-NE,31,2024-03-23,202412,60.0
US-NE,31,2024-03-30,202413,51.0
US-NE,31,2024-04-06,202414,54.0
US-NE,31,2024-04-13,202415,45.0
US-NE,31,2024-04-20,202416,27.0
US-NE,31,2024-04-27,202417,17.0
US-NE,31,2024-05-04,202418,5.0
US-NE,31,2024-05-11,202419,1.0
US-NE,31,2024-05-18,202420,2.0
US-NE,31,2024-05-25,202421,0.0
US-NE,31,2024-06-01,202422,0.0
US-NE,31,2024-06-08,202423,1.0
US-NE,31,2024-06-15,202424,0.0
US-NE,31,2024-06-22,202425,0.0
US-NE,31,2024-06-29,202426,0.0
US-NE,31,2024-07-06,202427,0.0
US-NE,31,2024-07-13,202428,0.0
US-NE,31,2024-07-20,202429,0.0
US-NE,31,2024-07-27,202430,0.0
US-NE,31,2024-08-03,202431,0.0
US-NE,31,2024-08-10,202432,0.0
US-NE,31,2024-08-17,202433,0.0
US-NE,31,2024-08-24,202434,1.0
US-NE,31,2024-08-31,202435,1.0
US-NE,31,2024-09-07,202436,0.0
US-NE,31,2024-09-14,202437,0.0
US-NE,31,2024-09-21,202438,1.0
US-NE,31,2024-09-28,202439,1.0
US-NE,31,2024-10-05,202440,0.0
US-NE,31,2024-10-12,202441,0.0
US-NE,31,2024-10-19,202442,0.0
US-NE,31,2024-10-26,202443,1.0
US-NE,31,2024-11-02,202444,2.0
US-NE,31,2024-11-09,202445,4.0
US-NE,31,2024-11-16,202446,6.0
US-NE,31,2024-11-23,202447,5.0
US-NE,31,2024-11-30,202448,11.0
US-NE,31,2024-12-07,202449,13.0
US-NE,31,2024-12-14,202450,19.0
US-NE,31,2024-12-21,202451,78.0
US-NE,31,2024-12-28,202452,131.0
US-NE,31,2025-01-04,202501,211.0
US-NE,31,2025-01-11,202502,171.0
US-NE,31,2025-01-18,202503,128.0
US-NE,31,2025-01-25,202504,182.0
US-NE,31,2025-02-01,202505,308.0
US-NE,31,2025-02-08,202506,319.0
US-NE,31,2025-02-15,202507,311.0
US-NE,31,2025-02-22,202508,297.0
US-NE,31,2025-03-01,202509,197.0
US-NE,31,2025-03-08,202510,153.0
US-NE,31,2025-03-15,202511,80.0
US-NE,31,2025-03-22,202512,58.0
US-NE,31,2025-03-29,202513,39.0
US-NE,31,2025-04-05,202514,14.0
US-NE,31,2025-04-12,202515,16.0
US-NE,31,2025-04-19,202516,14.0
US-NE,31,2025-04-26,202517,12.0
US-NE,31,2025-05-03,202518,3.0
US-NE,31,2025-05-10,202519,10.0
US-NE,31,2025-05-17,202520,5.0
US-NE,31,2025-05-24,202521,2.0
US-NE,31,2025-05-31,202522,2.0
US-NE,31,2025-06-07,202523,4.0
US-NE,31,2025-06-14,202524,0.0
US-NE,31,2025-06-21,202525,0.0
US-NE,31,2025-06-28,202526,0.0
US-NE,31,2025-07-05,202527,1.0
US-NE,31,2025-07-12,202528,1.0
US-NE,31,2025-07-19,202529,2.0
US-NE,31,2025-07-26,202530,2.0
US-NE,31,2025-08-02,202531,1.0
US-NE,31,2025-08-09,202532,0.0
US-NE,31,2025-08-16,202533,1.0
US-NE,31,2025-08-23,202534,2.0
US-NE,31,2025-08-30,202535,5.0
US-NE,31,2025-09-06,202536,3.0
US-NE,31,2025-09-13,202537,3.0
US-NE,31,2025-09-20,202538,3.0
US-NE,31,2025-09-27,202539,3.0
US-NE,31,2025-10-04,202540,1.0
US-NE,31,2025-10-11,202541,5.0
US-NE,31,2025-10-18,202542,0.0
US-NE,31,2025-10-25,202543,3.0
US-NE,31,2025-11-01,202544,1.0
US-NE,31,2025-11-08,202545,2.0
US-NE,31,2025-11-15,202546,1.0
US-NE,31,2025-11-22,202547,2.0
US-NE,31,2025-11-29,202548,13.0
US-NE,31,2025-12-06,202549,15.0
US-NE,31,2025-12-13,202550,28.0
US-NE,31,2025-12-20,202551,72.0
US-NE,31,2025-12-27,202552,167.0
US-NE,31,2026-01-03,202553,202.0
US-NE,31,2026-01-10,202601,165.0
US-NE,31,2026-01-17,202602,125.0
US-NE,31,2026-01-24,202603,145.0
US-NE,31,2026-01-31,202604,129.0
US-NE,31,2026-02-07,202605,143.0
US-NE,31,2026-02-14,202606,152.0
US-NE,31,2026-02-21,202607,141.0
US-NE,31,2026-02-28,202608,84.0
US-NE,31,2026-03-07,202609,59.0
US-NE,31,2026-03-14,202610,54.0
US-NE,31,2026-03-21,202611,41.0
US-NE,31,2026-03-28,202612,17.0
US-NE,31,2026-04-04,202613,15.0
US-NE,31,2026-04-11,202614,9.0
US-NE,31,2026-04-18,202615,8.0
US-NE,31,2026-04-25,202616,11.0
US-NE,31,2026-05-02,202617,4.0
US-NE,31,2026-05-09,202618,7.0
US-NE,31,2026-05-16,202619,3.0
US-NE,31,2026-05-23,202620,0.0
US-NV,32,2024-01-06,202401,143.0
US-NV,32,2024-01-13,202402,145.0
US-NV,32,2024-01-20,202403,78.0
US-NV,32,2024-01-27,202404,67.0
US-NV,32,2024-02-03,202405,58.0
US-NV,32,2024-02-10,202406,35.0
US-NV,32,2024-02-17,202407,51.0
US-NV,32,2024-02-24,202408,43.0
US-NV,32,2024-03-02,202409,49.0
US-NV,32,2024-03-09,202410,43.0
US-NV,32,2024-03-16,202411,30.0
US-NV,32,2024-03-23,202412,39.0
US-NV,32,2024-03-30,202413,26.0
US-NV,32,2024-04-06,202414,35.0
US-NV,32,2024-04-13,202415,23.0
US-NV,32,2024-04-20,202416,26.0
US-NV,32,2024-04-27,202417,21.0
US-NV,32,2024-05-04,202418,10.0
US-NV,32,2024-05-11,202419,1.0
US-NV,32,2024-05-18,202420,2.0
US-NV,32,2024-05-25,202421,0.0
US-NV,32,2024-06-01,202422,1.0
US-NV,32,2024-06-08,202423,0.0
US-NV,32,2024-06-15,202424,0.0
US-NV,32,2024-06-22,202425,1.0
US-NV,32,2024-06-29,202426,1.0
US-NV,32,2024-07-06,202427,1.0
US-NV,32,2024-07-13,202428,0.0
US-NV,32,2024-07-20,202429,0.0
US-NV,32,2024-07-27,202430,0.0
US-NV,32,2024-08-03,202431,0.0
US-NV,32,2024-08-10,202432,0.0
US-NV,32,2024-08-17,202433,0.0
US-NV,32,2024-08-24,202434,0.0
US-NV,32,2024-08-31,202435,0.0
US-NV,32,2024-09-07,202436,0.0
US-NV,32,2024-09-14,202437,0.0
US-NV,32,2024-09-21,202438,0.0
US-NV,32,2024-09-28,202439,1.0
US-NV,32,2024-10-05,202440,1.0
US-NV,32,2024-10-12,202441,0.0
US-NV,32,2024-10-19,202442,5.0
US-NV,32,2024-10-26,202443,5.0
US-NV,32,2024-11-02,202444,11.0
US-NV,32,2024-11-09,202445,25.0
US-NV,32,2024-11-16,202446,43.0
US-NV,32,2024-11-23,202447,49.0
US-NV,32,2024-11-30,202448,61.0
US-NV,32,2024-12-07,202449,83.0
US-NV,32,2024-12-14,202450,114.0
US-NV,32,2024-12-21,202451,208.0
US-NV,32,2024-12-28,202452,260.0
US-NV,32,2025-01-04,202501,387.0
US-NV,32,2025-01-11,202502,262.0
US-NV,32,2025-01-18,202503,190.0
US-NV,32,2025-01-25,202504,198.0
US-NV,32,2025-02-01,202505,179.0
US-NV,32,2025-02-08,202506,222.0
US-NV,32,2025-02-15,202507,148.0
US-NV,32,2025-02-22,202508,123.0
US-NV,32,2025-03-01,202509,97.0
US-NV,32,2025-03-08,202510,79.0
US-NV,32,2025-03-15,202511,88.0
US-NV,32,2025-03-22,202512,81.0
US-NV,32,2025-03-29,202513,70.0
US-NV,32,2025-04-05,202514,41.0
US-NV,32,2025-04-12,202515,49.0
US-NV,32,2025-04-19,202516,41.0
US-NV,32,2025-04-26,202517,29.0
US-NV,32,2025-05-03,202518,19.0
US-NV,32,2025-05-10,202519,21.0
US-NV,32,2025-05-17,202520,16.0
US-NV,32,2025-05-24,202521,26.0
US-NV,32,2025-05-31,202522,15.0
US-NV,32,2025-06-07,202523,13.0
US-NV,32,2025-06-14,202524,16.0
US-NV,32,2025-06-21,202525,12.0
US-NV,32,2025-06-28,202526,10.0
US-NV,32,2025-07-05,202527,8.0
US-NV,32,2025-07-12,202528,4.0
US-NV,32,2025-07-19,202529,9.0
US-NV,32,2025-07-26,202530,6.0
US-NV,32,2025-08-02,202531,14.0
US-NV,32,2025-08-09,202532,4.0
US-NV,32,2025-08-16,202533,7.0
US-NV,32,2025-08-23,202534,3.0
US-NV,32,2025-08-30,202535,3.0
US-NV,32,2025-09-06,202536,5.0
US-NV,32,2025-09-13,202537,8.0
US-NV,32,2025-09-20,202538,9.0
US-NV,32,2025-09-27,202539,4.0
US-NV,32,2025-10-04,202540,5.0
US-NV,32,2025-10-11,202541,3.0
US-NV,32,2025-10-18,202542,10.0
US-NV,32,2025-10-25,202543,10.0
US-NV,32,2025-11-01,202544,6.0
US-NV,32,2025-11-08,202545,13.0
US-NV,32,2025-11-15,202546,18.0
US-NV,32,2025-11-22,202547,12.0
US-NV,32,2025-11-29,202548,13.0
US-NV,32,2025-12-06,202549,32.0
US-NV,32,2025-12-13,202550,54.0
US-NV,32,2025-12-20,202551,128.0
US-NV,32,2025-12-27,202552,273.0
US-NV,32,2026-01-03,202553,251.0
US-NV,32,2026-01-10,202601,199.0
US-NV,32,2026-01-17,202602,129.0
US-NV,32,2026-01-24,202603,97.0
US-NV,32,2026-01-31,202604,115.0
US-NV,32,2026-02-07,202605,104.0
US-NV,32,2026-02-14,202606,120.0
US-NV,32,2026-02-21,202607,90.0
US-NV,32,2026-02-28,202608,68.0
US-NV,32,2026-03-07,202609,60.0
US-NV,32,2026-03-14,202610,51.0
US-NV,32,2026-03-21,202611,48.0
US-NV,32,2026-03-28,202612,45.0
US-NV,32,2026-04-04,202613,34.0
US-NV,32,2026-04-11,202614,21.0
US-NV,32,2026-04-18,202615,20.0
US-NV,32,2026-04-25,202616,30.0
US-NV,32,2026-05-02,202617,44.0
US-NV,32,2026-05-09,202618,46.0
US-NV,32,2026-05-16,202619,31.0
US-NV,32,2026-05-23,202620,22.0
US-NH,33,2024-01-06,202401,46.0
US-NH,33,2024-01-13,202402,47.0
US-NH,33,2024-01-20,202403,30.0
US-NH,33,2024-01-27,202404,24.0
US-NH,33,2024-02-03,202405,37.0
US-NH,33,2024-02-10,202406,43.0
US-NH,33,2024-02-17,202407,41.0
US-NH,33,2024-02-24,202408,33.0
US-NH,33,2024-03-02,202409,39.0
US-NH,33,2024-03-09,202410,33.0
US-NH,33,2024-03-16,202411,38.0
US-NH,33,2024-03-23,202412,25.0
US-NH,33,2024-03-30,202413,17.0
US-NH,33,2024-04-06,202414,16.0
US-NH,33,2024-04-13,202415,14.0
US-NH,33,2024-04-20,202416,12.0
US-NH,33,2024-04-27,202417,4.0
US-NH,33,2024-05-04,202418,3.0
US-NH,33,2024-05-11,202419,0.0
US-NH,33,2024-05-18,202420,0.0
US-NH,33,2024-05-25,202421,0.0
US-NH,33,2024-06-01,202422,0.0
US-NH,33,2024-06-08,202423,0.0
US-NH,33,2024-06-15,202424,0.0
US-NH,33,2024-06-22,202425,0.0
US-NH,33,2024-06-29,202426,0.0
US-NH,33,2024-07-06,202427,0.0
US-NH,33,2024-07-13,202428,0.0
US-NH,33,2024-07-20,202429,0.0
US-NH,33,2024-07-27,202430,0.0
US-NH,33,2024-08-03,202431,0.0
US-NH,33,2024-08-10,202432,0.0
US-NH,33,2024-08-17,202433,0.0
US-NH,33,2024-08-24,202434,0.0
US-NH,33,2024-08-31,202435,0.0
US-NH,33,2024-09-07,202436,0.0
US-NH,33,2024-09-14,202437,0.0
US-NH,33,2024-09-21,202438,0.0
US-NH,33,2024-09-28,202439,0.0
US-NH,33,2024-10-05,202440,0.0
US-NH,33,2024-10-12,202441,0.0
US-NH,33,2024-10-19,202442,0.0
US-NH,33,2024-10-26,202443,0.0
US-NH,33,2024-11-02,202444,1.0
US-NH,33,2024-11-09,202445,5.0
US-NH,33,2024-11-16,202446,6.0
US-NH,33,2024-11-23,202447,11.0
US-NH,33,2024-11-30,202448,14.0
US-NH,33,2024-12-07,202449,16.0
US-NH,33,2024-12-14,202450,22.0
US-NH,33,2024-12-21,202451,24.0
US-NH,33,2024-12-28,202452,53.0
US-NH,33,2025-01-04,202501,108.0
US-NH,33,2025-01-11,202502,90.0
US-NH,33,2025-01-18,202503,86.0
US-NH,33,2025-01-25,202504,144.0
US-NH,33,2025-02-01,202505,174.0
US-NH,33,2025-02-08,202506,203.0
US-NH,33,2025-02-15,202507,205.0
US-NH,33,2025-02-22,202508,212.0
US-NH,33,2025-03-01,202509,190.0
US-NH,33,2025-03-08,202510,145.0
US-NH,33,2025-03-15,202511,79.0
US-NH,33,2025-03-22,202512,53.0
US-NH,33,2025-03-29,202513,34.0
US-NH,33,2025-04-05,202514,17.0
US-NH,33,2025-04-12,202515,22.0
US-NH,33,2025-04-19,202516,22.0
US-NH,33,2025-04-26,202517,9.0
US-NH,33,2025-05-03,202518,6.0
US-NH,33,2025-05-10,202519,8.0
US-NH,33,2025-05-17,202520,3.0
US-NH,33,2025-05-24,202521,1.0
US-NH,33,2025-05-31,202522,3.0
US-NH,33,2025-06-07,202523,1.0
US-NH,33,2025-06-14,202524,2.0
US-NH,33,2025-06-21,202525,2.0
US-NH,33,2025-06-28,202526,0.0
US-NH,33,2025-07-05,202527,1.0
US-NH,33,2025-07-12,202528,3.0
US-NH,33,2025-07-19,202529,1.0
US-NH,33,2025-07-26,202530,3.0
US-NH,33,2025-08-02,202531,3.0
US-NH,33,2025-08-09,202532,3.0
US-NH,33,2025-08-16,202533,5.0
US-NH,33,2025-08-23,202534,0.0
US-NH,33,2025-08-30,202535,2.0
US-NH,33,2025-09-06,202536,0.0
US-NH,33,2025-09-13,202537,0.0
US-NH,33,2025-09-20,202538,1.0
US-NH,33,2025-09-27,202539,0.0
US-NH,33,2025-10-04,202540,4.0
US-NH,33,2025-10-11,202541,4.0
US-NH,33,2025-10-18,202542,2.0
US-NH,33,2025-10-25,202543,0.0
US-NH,33,2025-11-01,202544,2.0
US-NH,33,2025-11-08,202545,0.0
US-NH,33,2025-11-15,202546,5.0
US-NH,33,2025-11-22,202547,12.0
US-NH,33,2025-11-29,202548,11.0
US-NH,33,2025-12-06,202549,25.0
US-NH,33,2025-12-13,202550,46.0
US-NH,33,2025-12-20,202551,95.0
US-NH,33,2025-12-27,202552,196.0
US-NH,33,2026-01-03,202553,290.0
US-NH,33,2026-01-10,202601,224.0
US-NH,33,2026-01-17,202602,154.0
US-NH,33,2026-01-24,202603,118.0
US-NH,33,2026-01-31,202604,49.0
US-NH,33,2026-02-07,202605,61.0
US-NH,33,2026-02-14,202606,60.0
US-NH,33,2026-02-21,202607,55.0
US-NH,33,2026-02-28,202608,32.0
US-NH,33,2026-03-07,202609,35.0
US-NH,33,2026-03-14,202610,21.0
US-NH,33,2026-03-21,202611,27.0
US-NH,33,2026-03-28,202612,15.0
US-NH,33,2026-04-04,202613,17.0
US-NH,33,2026-04-11,202614,6.0
US-NH,33,2026-04-18,202615,9.0
US-NH,33,2026-04-25,202616,3.0
US-NH,33,2026-05-02,202617,1.0
US-NH,33,2026-05-09,202618,3.0
US-NH,33,2026-05-16,202619,3.0
US-NH,33,2026-05-23,202620,2.0
US-NJ,34,2024-01-06,202401,667.0
US-NJ,34,2024-01-13,202402,570.0
US-NJ,34,2024-01-20,202403,441.0
US-NJ,34,2024-01-27,202404,345.0
US-NJ,34,2024-02-03,202405,331.0
US-NJ,34,2024-02-10,202406,323.0
US-NJ,34,2024-02-17,202407,370.0
US-NJ,34,2024-02-24,202408,297.0
US-NJ,34,2024-03-02,202409,343.0
US-NJ,34,2024-03-09,202410,272.0
US-NJ,34,2024-03-16,202411,218.0
US-NJ,34,2024-03-23,202412,180.0
US-NJ,34,2024-03-30,202413,188.0
US-NJ,34,2024-04-06,202414,168.0
US-NJ,34,2024-04-13,202415,130.0
US-NJ,34,2024-04-20,202416,110.0
US-NJ,34,2024-04-27,202417,89.0
US-NJ,34,2024-05-04,202418,81.0
US-NJ,34,2024-05-11,202419,47.0
US-NJ,34,2024-05-18,202420,32.0
US-NJ,34,2024-05-25,202421,37.0
US-NJ,34,2024-06-01,202422,26.0
US-NJ,34,2024-06-08,202423,20.0
US-NJ,34,2024-06-15,202424,25.0
US-NJ,34,2024-06-22,202425,16.0
US-NJ,34,2024-06-29,202426,20.0
US-NJ,34,2024-07-06,202427,21.0
US-NJ,34,2024-07-13,202428,23.0
US-NJ,34,2024-07-20,202429,17.0
US-NJ,34,2024-07-27,202430,17.0
