location,reference_date,energyscore,energyscore_norm,location_name
54,2025-12-06,160.83048601117463,0.5325512781826974,West Virginia
55,2025-12-06,556.5523688491872,0.4203567740552774,Wisconsin
56,2025-12-06,38.04025011456952,0.32513034285956854,Wyoming
US,2025-12-13,10004.7862178467,0.08895119998085531,United States
01,2025-12-13,412.67896579750527,0.299476753118654,Alabama
02,2025-12-13,78.37187514796197,0.3578624435979999,Alaska
04,2025-12-13,296.805068431388,0.3334888409341438,Arizona
05,2025-12-13,150.37188994437122,0.1863344361144625,Arkansas
06,2025-12-13,1047.5477532598588,0.2645322609242068,California
08,2025-12-13,217.6277629517667,0.0889365602581801,Colorado
09,2025-12-13,960.7600009177622,0.46123859861630445,Connecticut
10,2025-12-13,275.3329492144932,0.4934282243987334,Delaware
11,2025-12-13,56.60765891412383,0.1993227426553656,District of Columbia
12,2025-12-13,1544.0198156404492,0.21335081050717827,Florida
13,2025-12-13,1252.0907238844286,0.33640266627738546,Georgia
15,2025-12-13,32.49584322197182,0.0923177364260563,Hawaii
16,2025-12-13,147.3801089889143,0.28125974997884406,Idaho
17,2025-12-13,1591.6959561902663,0.3875568434843599,Illinois
18,2025-12-13,877.0524961081819,0.4138992430902227,Indiana
19,2025-12-13,378.04139975468246,0.4941717643852058,Iowa
20,2025-12-13,381.51581203829954,0.5066611049645412,Kansas
21,2025-12-13,596.1302186567788,0.39400543202695226,Kentucky
22,2025-12-13,304.89170729819307,0.15011900900945005,Louisiana
23,2025-12-13,199.5076826991225,0.3873935586390728,Maine
24,2025-12-13,394.78226326715946,0.1893440111593091,Maryland
25,2025-12-13,1074.2847609523883,0.36110412132853387,Massachusetts
26,2025-12-13,1358.9471613356714,0.47185665324155257,Michigan
27,2025-12-13,1041.143170647622,0.3710417571801931,Minnesota
28,2025-12-13,222.205367703452,0.3183457990020802,Mississippi
29,2025-12-13,1103.1756295700375,0.5181661012541275,Missouri
30,2025-12-13,103.28593583346971,0.3064864564791386,Montana
31,2025-12-13,214.76057141924042,0.4579116661391054,Nebraska
32,2025-12-13,251.43000488096317,0.3561331513894662,Nevada
33,2025-12-13,244.96141721655198,0.3906880657361276,New Hampshire
34,2025-12-13,759.020487023847,0.15617705494317838,New Jersey
35,2025-12-13,386.55356894057434,0.3738429100005555,New Mexico
36,2025-12-13,929.279523143676,0.07269651280166439,New York
37,2025-12-13,2326.4157053829003,0.34439906815438937,North Carolina
38,2025-12-13,152.55703139946903,0.45403878392699115,North Dakota
39,2025-12-13,1729.1611658039608,0.3725034825083931,Ohio
40,2025-12-13,226.63706042802758,0.36851554541142695,Oklahoma
41,2025-12-13,101.24517076421118,0.2343638212134518,Oregon
42,2025-12-13,1700.2879496682708,0.2217670470416422,Pennsylvania
44,2025-12-13,237.83915294445725,0.33640615692285325,Rhode Island
45,2025-12-13,851.5736289755482,0.3766358376716268,South Carolina
46,2025-12-13,109.30678615254133,0.5358175791791242,South Dakota
47,2025-12-13,700.3302950101294,0.31320675089898453,Tennessee
48,2025-12-13,1210.8548730305388,0.15430799962158007,Texas
49,2025-12-13,154.0789379965437,0.22330280869064303,Utah
50,2025-12-13,66.78699845799797,0.5429837273007965,Vermont
51,2025-12-13,700.4890376442977,0.2762180747808745,Virginia
53,2025-12-13,90.54512002399115,0.15372685912392384,Washington
54,2025-12-13,254.88614713969469,0.4978245061322162,West Virginia
55,2025-12-13,827.6144345722648,0.35983236285750647,Wisconsin
56,2025-12-13,40.216402253877476,0.24373577123562107,Wyoming
US,2025-12-20,12040.565732025847,0.0917362457869278,United States
01,2025-12-20,353.3697523835848,0.22224512728527346,Alabama
02,2025-12-20,65.10395033762391,0.25834900927628535,Alaska
04,2025-12-20,231.25023181663818,0.22386276071310568,Arizona
05,2025-12-20,131.58231924039774,0.14901734908312314,Arkansas
06,2025-12-20,824.7780532266108,0.1640370034261358,California
08,2025-12-20,253.75654595320077,0.09611990377015181,Colorado
09,2025-12-20,381.55357215766986,0.16201850197777914,Connecticut
10,2025-12-20,253.45234839245506,0.3657321044624171,Delaware
11,2025-12-20,47.424991711861594,0.1419909931492862,District of Columbia
12,2025-12-20,1695.1409661151667,0.19276108325166783,Florida
13,2025-12-20,670.5991882792232,0.16360068023401395,Georgia
15,2025-12-20,49.61848430352401,0.13631451731737365,Hawaii
16,2025-12-20,174.17528433749777,0.2696211831849811,Idaho
17,2025-12-20,1845.9902631551777,0.36655882906179066,Illinois
18,2025-12-20,736.077959313698,0.28332484962036103,Indiana
19,2025-12-20,388.2145327941045,0.3824773722109404,Iowa
20,2025-12-20,380.9952120053374,0.3844553097934787,Kansas
21,2025-12-20,574.7283715043493,0.3111685822979693,Kentucky
22,2025-12-20,374.726944740755,0.16871992108993922,Louisiana
23,2025-12-20,210.7323822911734,0.3212383876389838,Maine
24,2025-12-20,221.5387516838956,0.09101838606569253,Maryland
25,2025-12-20,1047.0183417502697,0.28811732023947983,Massachusetts
26,2025-12-20,1156.3922168360766,0.32148796687130293,Michigan
27,2025-12-20,609.0842541027491,0.1871801641372923,Minnesota
28,2025-12-20,91.79417989154588,0.1122178238282957,Mississippi
29,2025-12-20,1051.8359136687277,0.41525302553048865,Missouri
30,2025-12-20,93.50730715069187,0.21446630080433915,Montana
31,2025-12-20,182.01109349829383,0.30034833910609543,Nebraska
32,2025-12-20,175.0334747923263,0.20567975886289813,Nevada
33,2025-12-20,237.10183629748119,0.29453644260556666,New Hampshire
34,2025-12-20,401.39559939631,0.07324737215261132,New Jersey
35,2025-12-20,320.6222236498627,0.2645397884899857,New Mexico
36,2025-12-20,1094.61307421938,0.08270593685072762,New York
37,2025-12-20,1865.2447862502345,0.244269877717422,North Carolina
38,2025-12-20,110.07820863102822,0.2633449967249479,North Dakota
39,2025-12-20,1725.8474409468515,0.303312379779763,Ohio
40,2025-12-20,241.86093229883457,0.33086310847993783,Oklahoma
41,2025-12-20,167.39479056640812,0.2978554992284842,Oregon
42,2025-12-20,1661.8897551366576,0.18054207008545983,Pennsylvania
44,2025-12-20,125.4210238928074,0.16038494103939566,Rhode Island
45,2025-12-20,784.3443519336711,0.2908210426153767,South Carolina
46,2025-12-20,116.82945610475615,0.45282734924324086,South Dakota
47,2025-12-20,591.1803824993276,0.22834313731144365,Tennessee
48,2025-12-20,857.1247480441383,0.09833923222167718,Texas
49,2025-12-20,150.8719815981151,0.19194908600269098,Utah
50,2025-12-20,60.88349202631957,0.37582402485382455,Vermont
51,2025-12-20,753.1024675832524,0.23512409228325082,Virginia
53,2025-12-20,149.1363915112265,0.1885415821886555,Washington
54,2025-12-20,211.14749719986023,0.30645500319283053,West Virginia
55,2025-12-20,859.538722460971,0.30043296835406186,Wisconsin
56,2025-12-20,29.883413113371482,0.1494170655668574,Wyoming
US,2025-12-27,13572.02801041263,0.10446208916367872,United States
01,2025-12-27,227.7209218443554,0.149717897333567,Alabama
02,2025-12-27,31.436230415855654,0.12831114455451287,Alaska
04,2025-12-27,182.14286656908004,0.17413275962627156,Arizona
05,2025-12-27,98.40033279132707,0.11181855999014441,Arkansas
06,2025-12-27,690.6755521476641,0.12106495217312255,California
08,2025-12-27,268.17397258511966,0.11206601445262,Colorado
09,2025-12-27,196.05846840506885,0.09127489218113075,Connecticut
10,2025-12-27,73.63587224139052,0.1011481761557562,Delaware
11,2025-12-27,57.47794379168834,0.17055769671124135,District of Columbia
12,2025-12-27,508.0731810389573,0.05616550752144122,Florida
13,2025-12-27,735.6326614083787,0.19497287606901104,Georgia
15,2025-12-27,59.37926875579689,0.179393561195761,Hawaii
16,2025-12-27,104.98659126599101,0.15811233624396237,Idaho
17,2025-12-27,826.1883471643445,0.1596190778911021,Illinois
18,2025-12-27,449.45214581437773,0.17089435202067593,Indiana
19,2025-12-27,275.02105096010513,0.23188958765607515,Iowa
20,2025-12-27,202.71865850733644,0.18787642123015424,Kansas
21,2025-12-27,373.1611435014712,0.1918566290495996,Kentucky
22,2025-12-27,247.7865759717775,0.11889950862369361,Louisiana
23,2025-12-27,109.5178077211247,0.15826272792070042,Maine
24,2025-12-27,251.74280040315745,0.10869723678892809,Maryland
25,2025-12-27,492.2610301528281,0.1344240934333228,Massachusetts
26,2025-12-27,823.8130455805073,0.22508553157937358,Michigan
27,2025-12-27,294.55218509896883,0.09419641352701275,Minnesota
28,2025-12-27,79.5766262462856,0.09788022908522213,Mississippi
29,2025-12-27,928.2691753802964,0.33211777294464984,Missouri
30,2025-12-27,126.42147233889494,0.2644800676545919,Montana
31,2025-12-27,105.17038457740142,0.15959087189287013,Nebraska
32,2025-12-27,106.92751191789911,0.12550177455152478,Nevada
33,2025-12-27,134.67722130437147,0.15587641354672624,New Hampshire
34,2025-12-27,460.37686246006206,0.09114568648981629,New Jersey
35,2025-12-27,180.73787808571598,0.15200830789378972,New Mexico
36,2025-12-27,912.2008674448823,0.08079724246633146,New York
37,2025-12-27,1314.7732163608543,0.1865455755336059,North Carolina
38,2025-12-27,59.27391113994853,0.1294190199562195,North Dakota
39,2025-12-27,1034.638900584505,0.17829379641297693,Ohio
40,2025-12-27,204.02713671254276,0.25126494669032357,Oklahoma
41,2025-12-27,208.6832855814372,0.29475040336361186,Oregon
42,2025-12-27,1086.3608225320395,0.11067245543317436,Pennsylvania
44,2025-12-27,80.06787850852866,0.11059099241509485,Rhode Island
45,2025-12-27,406.1507764233635,0.15585217821310954,South Carolina
46,2025-12-27,75.07300689214222,0.2421709899746523,South Dakota
47,2025-12-27,405.7145806407673,0.15860616913243444,Tennessee
48,2025-12-27,831.7243198158054,0.10082729055834712,Texas
49,2025-12-27,124.40059575330406,0.16564659887257532,Utah
50,2025-12-27,51.169736500908016,0.27961604645304927,Vermont
51,2025-12-27,597.1971125994935,0.18058576129407122,Virginia
53,2025-12-27,90.27943429275304,0.10247381872049154,Washington
54,2025-12-27,159.91948849363524,0.20140993513052297,West Virginia
55,2025-12-27,585.1761767021101,0.19564566255503513,Wisconsin
56,2025-12-27,35.01551443094303,0.17774372807585292,Wyoming
US,2026-01-03,21544.448733905843,0.1974019491836709,United States
01,2026-01-03,462.67321151144006,0.36345106952980366,Alabama
02,2026-01-03,53.118811298569035,0.2871287097219948,Alaska
04,2026-01-03,247.83903519898968,0.26706792586098027,Arizona
05,2026-01-03,136.7579104262968,0.18234388056839573,Arkansas
06,2026-01-03,348.0769347545184,0.05723066996950319,California
08,2026-01-03,464.83216594818356,0.264409650710002,Colorado
09,2026-01-03,274.5621716844023,0.17021833334432876,Connecticut
10,2026-01-03,58.91789084977009,0.09533639296079302,Delaware
11,2026-01-03,26.676117353179464,0.09807396085727745,District of Columbia
12,2026-01-03,628.8893993479973,0.0749213008515603,Florida
13,2026-01-03,856.0168493863296,0.3152916572325339,Georgia
15,2026-01-03,33.15065407506936,0.1151064377606575,Hawaii
16,2026-01-03,159.46418890617926,0.26184595879503986,Idaho
17,2026-01-03,883.8488501171514,0.20369874397721857,Illinois
18,2026-01-03,412.96878856808,0.18378673278508234,Indiana
19,2026-01-03,100.8257716074018,0.08662007870051701,Iowa
20,2026-01-03,90.7184973033655,0.08867888299449217,Kansas
21,2026-01-03,185.87801384832923,0.11057585594784607,Kentucky
22,2026-01-03,153.63083494958173,0.08880395083790851,Louisiana
23,2026-01-03,101.39764803927056,0.16197707354516064,Maine
24,2026-01-03,431.2155414382086,0.23422897416524097,Maryland
25,2026-01-03,471.5566996979913,0.15952527053382656,Massachusetts
26,2026-01-03,575.27862206284,0.1829766609614631,Michigan
27,2026-01-03,310.07032644280656,0.12343563950748669,Minnesota
28,2026-01-03,166.74033762129963,0.2448463107508071,Mississippi
29,2026-01-03,298.400442169785,0.1222952631843381,Missouri
30,2026-01-03,61.25250872000514,0.14583930647620272,Montana
31,2026-01-03,47.39544624861115,0.07440415423643823,Nebraska
32,2026-01-03,230.0570982568838,0.34032115126757956,Nevada
33,2026-01-03,70.59040674171847,0.08980967778844588,New Hampshire
34,2026-01-03,573.6999484420244,0.14400099107480532,New Jersey
35,2026-01-03,135.38469187694835,0.14387321134638506,New Mexico
36,2026-01-03,987.723100592104,0.1217607372524783,New York
37,2026-01-03,873.8057973383391,0.1730994051779594,North Carolina
38,2026-01-03,44.74743264412208,0.10455007627131327,North Dakota
39,2026-01-03,619.5251587529248,0.1259965748938224,Ohio
40,2026-01-03,84.16020734848773,0.11266426686544542,Oklahoma
41,2026-01-03,94.20420224404809,0.1154463262794707,Oregon
42,2026-01-03,646.3746333228702,0.07454441625220508,Pennsylvania
44,2026-01-03,76.91218290447567,0.13080303215046882,Rhode Island
45,2026-01-03,532.9427174248087,0.2676759002635905,South Carolina
46,2026-01-03,35.00529467526699,0.11042679708286116,South Dakota
47,2026-01-03,571.4177783955543,0.2844289588828045,Tennessee
48,2026-01-03,1268.982752459593,0.18669747718987686,Texas
49,2026-01-03,192.49574487945802,0.32406691057147813,Utah
50,2026-01-03,24.412461788431273,0.14531227255018614,Vermont
51,2026-01-03,502.3502867138772,0.1724511797850591,Virginia
53,2026-01-03,89.1911403275727,0.09358986393239528,Washington
54,2026-01-03,44.517777154895086,0.05649464105951153,West Virginia
55,2026-01-03,351.6036954205727,0.1354927535339394,Wisconsin
56,2026-01-03,34.55041506700608,0.21867351308231694,Wyoming
US,2026-01-10,25079.95910553928,0.3048975662319229,United States
01,2026-01-10,346.66464930000086,0.3352656182785308,Alabama
02,2026-01-10,59.05731366704383,0.4279515483119118,Alaska
04,2026-01-10,370.5362267159145,0.4469677041205241,Arizona
05,2026-01-10,118.85435589795661,0.17452915697203614,Arkansas
06,2026-01-10,228.93957163605933,0.037147423598257234,California
08,2026-01-10,571.6669086433731,0.5307956440514142,Colorado
09,2026-01-10,356.30216228958295,0.38812871709104896,Connecticut
10,2026-01-10,27.513663041988586,0.056964105676995,Delaware
11,2026-01-10,28.926207602266125,0.1598133016699786,District of Columbia
12,2026-01-10,810.8749527928713,0.11003866912645832,Florida
13,2026-01-10,1010.4244833183354,0.5810376557322228,Georgia
15,2026-01-10,68.82664586118659,0.3373855189273853,Hawaii
16,2026-01-10,169.8906147471884,0.357664452099344,Idaho
17,2026-01-10,1329.881258837207,0.42191664303210885,Illinois
18,2026-01-10,579.0484857542223,0.34549432324237606,Indiana
19,2026-01-10,186.79669865501725,0.1858673618457883,Iowa
20,2026-01-10,188.48488820548843,0.2132181993274756,Kansas
21,2026-01-10,154.75594064887287,0.11557575851297451,Kentucky
22,2026-01-10,186.40407453202442,0.13449067426552988,Louisiana
23,2026-01-10,155.20891097086468,0.35274752493378336,Maine
24,2026-01-10,792.8400812198836,0.6888271774282221,Maryland
25,2026-01-10,691.508500895514,0.3626158893002171,Massachusetts
26,2026-01-10,692.817407818411,0.31349203973683754,Michigan
27,2026-01-10,427.3195181844719,0.25742139649666984,Minnesota
28,2026-01-10,101.33832656095753,0.1738221724887779,Mississippi
29,2026-01-10,339.6630901622667,0.17544581103422868,Missouri
30,2026-01-10,99.11575424451651,0.2848153857601049,Montana
31,2026-01-10,81.62522034631631,0.14472556798992253,Nebraska
32,2026-01-10,240.68522575669243,0.4457133810309119,Nevada
33,2026-01-10,106.78296085328914,0.19593203826291586,New Hampshire
34,2026-01-10,610.9573093951992,0.238841794134167,New Jersey
35,2026-01-10,151.92231915380214,0.23849657637959518,New Mexico
36,2026-01-10,882.6639954413,0.18688630011460935,New York
37,2026-01-10,921.4825769560066,0.30411966236171833,North Carolina
38,2026-01-10,54.63382882004406,0.16555705703043655,North Dakota
39,2026-01-10,836.3665123096192,0.23434197599036682,Ohio
40,2026-01-10,147.56524078723254,0.19887498758387134,Oklahoma
41,2026-01-10,106.12887388968572,0.10107511799017688,Oregon
42,2026-01-10,1121.0835679740715,0.17563584019647055,Pennsylvania
44,2026-01-10,148.78301247800007,0.4467958332672675,Rhode Island
45,2026-01-10,702.9320547948045,0.5168618049961797,South Carolina
46,2026-01-10,39.760844195854,0.14726238591057036,South Dakota
47,2026-01-10,571.7091601713953,0.37637206067899626,Tennessee
48,2026-01-10,703.5464901768383,0.12261179682412658,Texas
49,2026-01-10,282.19646004602254,0.709036331773926,Utah
50,2026-01-10,45.66213917797133,0.3333002859705937,Vermont
51,2026-01-10,899.0446753732543,0.41757764764201316,Virginia
53,2026-01-10,102.35203402890201,0.10224978424465736,Washington
54,2026-01-10,96.20505208979513,0.12381602585559219,West Virginia
55,2026-01-10,586.9684746780158,0.3257316729622729,Wisconsin
56,2026-01-10,51.52460684264949,0.468405516751359,Wyoming
US,2026-01-17,7118.27617150669,0.10399994406467514,United States
01,2026-01-17,131.58042221295844,0.12262853887507776,Alabama
02,2026-01-17,22.88529730123087,0.2119009009373229,Alaska
04,2026-01-17,126.46378895283405,0.13284011444625426,Arizona
05,2026-01-17,106.23787992783478,0.1453322570832213,Arkansas
06,2026-01-17,349.202430077425,0.05178739879540634,California
08,2026-01-17,120.14439092064106,0.16826945507092586,Colorado
09,2026-01-17,193.26990389458626,0.39044425029209345,Connecticut
10,2026-01-17,20.643660076611503,0.057343500212809734,Delaware
11,2026-01-17,29.312742920696813,0.2714142863027483,District of Columbia
12,2026-01-17,1209.0634544588206,0.17707431963368786,Florida
13,2026-01-17,280.69763805588525,0.20121694484292849,Georgia
15,2026-01-17,56.478849622101684,0.3691428079875927,Hawaii
16,2026-01-17,50.6580675928203,0.11919545315957718,Idaho
17,2026-01-17,629.3606656396518,0.2526538200078891,Illinois
18,2026-01-17,305.0590167845948,0.22041836472875348,Indiana
19,2026-01-17,79.19844474697078,0.08284356145080625,Iowa
20,2026-01-17,69.48737521544908,0.08311886987493909,Kansas
21,2026-01-17,85.62195763778132,0.07374845619102612,Kentucky
22,2026-01-17,141.41236692814877,0.11099871815396292,Louisiana
23,2026-01-17,77.48896188307502,0.2306219103662947,Maine
24,2026-01-17,449.7778716698301,0.6877337487306271,Maryland
25,2026-01-17,464.3436570880609,0.4131171326406236,Massachusetts
26,2026-01-17,280.83427878679925,0.17751850745056844,Michigan
27,2026-01-17,159.12115627031827,0.13982526913033239,Minnesota
28,2026-01-17,65.58767979526496,0.11135429506836156,Mississippi
29,2026-01-17,147.22437600701326,0.07671932048307101,Missouri
30,2026-01-17,55.733917607022455,0.18036866539489468,Montana
31,2026-01-17,37.15346153450234,0.06854882201937701,Nebraska
32,2026-01-17,49.928255003599716,0.11219832585078587,Nevada
33,2026-01-17,73.21411251660874,0.1916599804099705,New Hampshire
34,2026-01-17,409.0377392582964,0.26355524436745903,New Jersey
35,2026-01-17,74.31773350487352,0.13366498831811782,New Mexico
36,2026-01-17,361.22747424060594,0.1371923563390072,New York
37,2026-01-17,351.8526136840601,0.17619059273112672,North Carolina
38,2026-01-17,15.769233630744019,0.05862168635964319,North Dakota
39,2026-01-17,285.81309265535003,0.10562198546021805,Ohio
40,2026-01-17,84.02737004518463,0.10051120818801988,Oklahoma
41,2026-01-17,262.70250105242576,0.18080006954743685,Oregon
42,2026-01-17,244.42422362750608,0.04908116940311367,Pennsylvania
44,2026-01-17,57.687562988637325,0.291351328225441,Rhode Island
45,2026-01-17,227.42891809708837,0.2153682936525458,South Carolina
46,2026-01-17,16.251968672812872,0.061794557691303695,South Dakota
47,2026-01-17,198.64426165268011,0.1507164352448256,Tennessee
48,2026-01-17,405.7021648945291,0.07653313806725695,Texas
49,2026-01-17,82.94891013436725,0.25212434691297037,Utah
50,2026-01-17,29.07786549894221,0.24031293800778686,Vermont
51,2026-01-17,648.9372259948477,0.4133358127355718,Virginia
53,2026-01-17,90.72896728660251,0.08447762317188316,Washington
54,2026-01-17,52.45551577624809,0.0720542799124287,West Virginia
55,2026-01-17,213.54901084528916,0.15656085839097444,Wisconsin
56,2026-01-17,61.93841022048343,0.8258454696064458,Wyoming
US,2026-01-24,5609.862754983919,0.0861372818490629,United States
01,2026-01-24,289.6502871304793,0.2221244533209197,Alabama
02,2026-01-24,10.338523769161277,0.12162969140189737,Alaska
04,2026-01-24,215.2457365677113,0.17614217395066392,Arizona
05,2026-01-24,269.1675629250721,0.3118975236675227,Arkansas
06,2026-01-24,471.8536772482299,0.06293060512779806,California
08,2026-01-24,49.0850035805971,0.08581294332272221,Colorado
09,2026-01-24,65.33656948639262,0.2276535522173959,Connecticut
10,2026-01-24,14.687798561912992,0.053605104240558366,Delaware
11,2026-01-24,11.348539931936745,0.16938119301398127,District of Columbia
12,2026-01-24,1009.2110577431181,0.1341322511620306,Florida
13,2026-01-24,210.72300633106852,0.14151981620622467,Georgia
15,2026-01-24,29.573561952906402,0.23471080915005083,Hawaii
16,2026-01-24,33.59049604935655,0.07978740154241462,Idaho
17,2026-01-24,230.16386855106944,0.10020194538575074,Illinois
18,2026-01-24,163.28779367840013,0.12786828009271742,Indiana
19,2026-01-24,66.72214620673357,0.07276133719382069,Iowa
20,2026-01-24,65.7264064789852,0.07598428494680369,Kansas
21,2026-01-24,60.30170474469226,0.05715801397601162,Kentucky
22,2026-01-24,328.4785763399798,0.23412585626513172,Louisiana
23,2026-01-24,29.067628699353627,0.10968916490322123,Maine
24,2026-01-24,116.94425847668053,0.25987612994817894,Maryland
25,2026-01-24,164.29101081852033,0.2377583369298413,Massachusetts
26,2026-01-24,86.41768570838843,0.06492688633237298,Michigan
27,2026-01-24,89.15585955683056,0.09659356398356507,Minnesota
28,2026-01-24,110.05096243075462,0.15949414845036902,Mississippi
29,2026-01-24,434.86209189242163,0.2200719088524401,Missouri
30,2026-01-24,38.88431082361261,0.12189439129659124,Montana
